X_Fe	X_Si	X_Ni	X_V	X_FeO	X_SiO2	X_NiO	X_Mg	X_V2O3	g (m/s)	P (GPa)	T (K)	Planet radius (km)	Impactor size (km)	Magma ocean depth (km)	ln(fO2)_IW	FeO wt\% in impactor
0.7785532225889994	0.10982234116019622	0.033187788156363605	0.00010127977618006597	0.08153093749745624	0.4408808928235756	0.04095289187839913	0.37848869452608075	0.00034843475286496726	0.017298922370252292	0.0018863182628835514	1853.929373225754	100000.0	20000.0	54313.010674902755	-4.9555309847049775	14.0
0.7727441440960733	0.09996309168443378	0.059975804052606434	9.44937119437669e-05	0.0846815919791092	0.439511764111596	0.07400862651991715	0.37739216493353517	0.0003479917824436715	0.01736611080380997	0.0019807320990846374	1853.9388472866685	102415.82396256636	20483.16479251327	54691.817510256864	-4.864720888424894	13.98
0.7671761201656628	0.09142206952740134	0.08374580230229905	8.845896464187307e-05	0.08777894121374018	0.4381572338601737	0.10334020365554929	0.3763227460640469	0.0003475518487186442	0.017438002296061732	0.0020028036825712613	1853.9410620232802	102810.13331422379	20562.026662844757	55075.739251596446	-4.778410924047473	13.96
0.7619138140321701	0.08392683443988021	0.10500105700857415	8.304844164389361e-05	0.09084831042235034	0.43681884417439226	0.12956865081004915	0.37526391708481216	0.0003471215305711581	0.017510430610237816	0.0020252398119925243	1853.9433133160123	103207.81506419287	20641.563012838575	55461.20293881186	-4.695905868770468	13.940000000000001
0.7569576417158183	0.0773241490131043	0.12406247539027072	7.818093314211687e-05	0.09388997847253977	0.435496301810231	0.15308995938164394	0.37421557127090577	0.0003467005880514587	0.01758340269735497	0.002047912997240997	1853.9455883712594	103607.23230988189	20721.44646197638	55847.64018572394	-4.616988657381766	13.920000000000002
0.7522998075561166	0.07148343869799931	0.14121207849678294	7.378699319414235e-05	0.09690419995698075	0.4341892194983303	0.17425213621817973	0.37317758850380517	0.0003462885984813194	0.01765692205768438	0.0020708046027163524	1853.9478853183691	104008.12839456492	20801.625678912984	56234.97188901305	-4.5414455017178055	13.900000000000002
0.7479289973936609	0.06629554803004867	0.1566906732682538	6.980749292508102e-05	0.09989120221778748	0.43289722860187724	0.19335233099823027	0.3721498550046746	0.0003458851408889203	0.017730991647548055	0.0020939138154147992	1853.9502040750572	104410.4672839655	20882.0934567931	56623.196740913496	-4.469074243153719	13.880000000000003
0.7438318163466934	0.06166934231642588	0.1707034662767415	6.619195369797863e-05	0.10285118969276215	0.43161999171860554	0.21064376344582914	0.37113226500383284	0.0003454898217075693	0.017805614345708952	0.00211724268879881	1853.9525448466488	104814.24769287788	20962.849538575574	57012.32441493477	-4.399684919911672	13.860000000000003
0.7399937876300605	0.057528483872873196	0.18342577299398746	6.289715203130998e-05	0.1057843478733889	0.4303572012677484	0.22634276842261317	0.37012472009603115	0.00034510227678755654	0.01788079302715772	0.0021407937030073006	1853.9549078812645	105219.47347985019	21043.894695970037	57402.364932961886	-4.333099821121268	13.840000000000003
0.7364000429438248	0.05380876860845895	0.1950078765186806	5.988595976964234e-05	0.10869084658734936	0.42910857638368616	0.24063479147447886	0.3691271283792497	0.00034472216983481727	0.017956530574127688	0.002164569373986527	1853.9572934306007	105626.14901604773	21125.229803209546	57793.32712714845	-4.269153224776533	13.820000000000004
0.7330357891931585	0.05045597067101035	0.20557905625748676	5.712638072429981e-05	0.11157084274050182	0.4278738598711712	0.2536793601221621	0.3681394036492486	0.00034434919032726147	0.018032829877246588	0.002188572195860249	1853.9597017441454	106034.27851836097	21206.855703672194	58185.21854876072	-4.207690927110019	13.800000000000004
0.7298866159240767	0.047424100296594426	0.21525091772763832	5.4590750500927244e-05	0.11442448261612799	0.426652815456863	0.26561419275348414	0.36716146468003874	0.000343983051412818	0.018109693835256874	0.002212804636676689	1853.962133068751	106443.86599874149	21288.7731997483	58578.045589295325	-4.148569647525078	13.780000000000005
0.7269386897580531	0.044673992468058324	0.22412014756049842	5.2255071184187736e-05	0.11725190380348044	0.4254452253488087	0.2765585982281269	0.3661932345878022	0.000343623487897034	0.018187125354621955	0.002237269142138675	1853.96458764901	106854.91530009673	21370.983060019345	58971.813617386695	-4.091656367424068	13.760000000000005
0.7241788693303407	0.04217215995816958	0.23227079774125933	5.0098457328335216e-05	0.12005323681460503	0.4242508880810572	0.2866162945716945	0.36523464027108055	0.000343270254354544	0.018265127349205764	0.002261968140043909	1853.9670657276993	107267.43013693627	21453.486027387255	59366.52710226342	-4.036827643401058	13.740000000000006
0.7215947649552783	0.03988985792045088	0.23977618439394904	4.81026736678959e-05	0.1228286064391873	0.42306961661530723	0.2958777520284261	0.3642856119194385	0.0003429231233777116	0.018343702740037358	0.0022869040443318123	1853.9695675461867	107681.4141295863	21536.28282591726	59762.18972117415	-3.983968922343962	13.720000000000006
0.7191747598998032	0.037802318482289224	0.24670047046871554	4.6251748469593346e-05	0.125578132879908	0.4219012366712849	0.30442214605730755	0.36334608258294077	0.00034258188396576116	0.018422854455148078	0.0023120792586236896	1853.9720933447852	108096.8708316227	21619.37416632454	60158.804452282624	-3.9329738750350427	13.700000000000006
0.7169080064228873	0.03588812166619413	0.2530999891004122	4.453164936500592e-05	0.1283019327034323	0.42074558525977984	0.3123189903231228	0.3624159877954251	0.00034224634005176885	0.018502585429467387	0.0023374961792972625	1853.9746433630621	108513.80375162115	21702.76075032423	60556.37365490808	-3.883743761464932	13.680000000000007
