X_Fe	X_Si	X_Ni	X_V	X_FeO	X_SiO2	X_NiO	X_Mg	X_V2O3	g (m/s)	P (GPa)	T (K)	Planet radius (km)	Impactor size (km)	Magma ocean depth (km)	ln(fO2)_IW	FeO wt\% in impactor
0.801431365360916	0.0431208822532446	0.15793484136745264	4.215327251413226e-05	0.12702150053373826	0.4013000820119404	0.18966089859804036	0.3642590473091499	0.0002720821913232789	0.10498038859665271	0.04207098535305463	1857.9242549608753	343480.1454798376	68696.02909596752	191405.04637335386	-4.0723367823263334	8
0.8014274524535623	0.04312303757887987	0.1579344396638356	4.215282446546509e-05	0.12702482985732594	0.40129792638884565	0.18966041619993035	0.3642585076022434	0.0002720795530362886	0.1054542664648639	0.042387405402248106	1857.9554180824346	344507.2665140614	68901.45330281228	191978.03994706698	-4.072274596774334	8
0.801423465307897	0.04312522956477678	0.1579340391806696	4.2152394210928426e-05	0.12702814916602698	0.40129577631059515	0.1896599352674364	0.3642579692835702	0.0002720769436219018	0.10593028517227314	0.04270620588865439	1857.9868110917596	345537.4613991423	69107.49227982845	192552.74848655576	-4.072212384962263	8
0.8014194041449846	0.04312745811977684	0.1579336398767192	4.215198156752191e-05	0.12703145889749928	0.40129363150070757	0.18965945575103973	0.36425743228390733	0.00027207436258165553	0.10640845439269124	0.043027404746589934	1858.0184356539658	346570.7393863337	69314.14787726673	193129.17723033502	-4.072150140536062	8
0.8014152690200202	0.04312972324871452	0.15793324168399558	4.215158635262322e-05	0.12703475948549958	0.40129149168503303	0.18965897756909378	0.36425689653461585	0.00027207180942396793	0.10688878384386429	0.043351020045724935	1858.0502934457663	347607.10975489067	69521.42195097814	193707.331432799	-4.072087856789863	8
0.8014110600676951	0.04313202490851961	0.15793284455130485	4.215120839027991e-05	0.12703805135929003	0.4012893565921905	0.18965850066012083	0.36425636196774963	0.00027206928366398423	0.10737128328767344	0.043677069992157654	1858.0823861555523	348646.58181225834	69729.31636245167	194287.21636416082	-4.072025527287644	8
0.8014067774453337	0.04313436304237369	0.15793244843245935	4.2150847508408214e-05	0.12704133494361317	0.4012872259535909	0.18965802496865508	0.364255828516062	0.0002720667848234741	0.10785596253033633	0.04400557292942218	1858.114715483462	349689.16489410837	69937.83297882168	194868.8373104701	-4.071963145721704	8
0.8014024211830051	0.04313673766665996	0.15793205326168158	4.2150503533054074e-05	0.12704461065950545	0.4012850995028604	0.18965755041570548	0.3642552961128608	0.0002720643124307965	0.1083428314226088	0.04433654733952088	1858.1472831414587	350734.8683644106	70146.97367288212	195452.1995738376	-4.071900705525782	8
0.8013979914845909	0.043139148695477414	0.15793165900476613	4.215017630221615e-05	0.12704787892317748	0.40128297697665216	0.1896570769601955	0.3642547646922116	0.0002720618660206694	0.1088318998599879	0.044670011844011946	1858.180090853406	351783.7016155997	70356.74032311994	196037.30847224334	-4.0718382006440175	8
0.801393488333417	0.04314159617091804	0.15793126559120624	4.2149865646353534e-05	0.12705114014752578	0.4012808581135668	0.18965660451745495	0.36425423418866754	0.0002720594451342341	0.10932317778291585	0.04500598520501028	1858.2131403551411	352835.67406855186	70567.13481371038	196624.16933989406	-4.071775624522945	8
0.8013889118492202	0.043144080053961094	0.15793087297703315	4.214957140326829e-05	0.12705439474114127	0.4012787426548732	0.18965613303468254	0.3642537045374503	0.0002720570493188833	0.10981667517698476	0.04534448632632154	1858.2464333945552	353890.7951728124	70778.15903456249	197212.78752708048	-4.0717129710179485	8
0.8013842621198548	0.04314660032375579	0.15793048111371757	4.2149293418312175e-05	0.12705764310866338	0.40127663034426053	0.18965566245360035	0.3642531756743867	0.0002720546781280976	0.1103124020731425	0.0456855342544703	1858.2799717316668	354949.07440659584	70989.81488131917	197803.16840027366	-4.071650233967676	8
0.8013795391820979	0.04314915698833546	0.15793008994590893	4.214903153529037e-05	0.12706088565108387	0.4012745209276256	0.189655192707739	0.36425264753585695	0.0002720523311214294	0.11081036854789947	0.046029148179790744	1858.3137571386987	356010.52127689443	71202.10425537889	198395.3173422463	-4.07158740714134	8
0.8013747430974003	0.04315175004029194	0.15792969942467264	4.2148785599288324e-05	0.1270641227655829	0.4012724141531991	0.18965472373833397	0.36425212005882546	0.00027205000786442843	0.1113105847235363	0.046375347437531654	1858.3477914001583	357075.145319599	71415.0290639198	198989.23975208812	-4.071524484430339	8
0.8013698739146513	0.04315437947875786	0.15792930950056572	4.2148555463255846e-05	0.12706735484565768	0.40127030977145883	0.18965425548601003	0.36425159318081923	0.0002720477079284662	0.1118130607683127	0.046724151508945204	1858.382076312911	358142.9560995715	71628.59121991429	199584.94104527493	-4.071461459753291	8
0.8013649316889533	0.043157045298511054	0.15792892012674034	4.214834097980045e-05	0.12707058228110385	0.40126820753514997	0.18965378789450854	0.3642510668399327	0.00027204543089070875	0.11231780689667692	0.04707558002239645	1858.4166136862625	359213.96321074205	71842.79264214842	200182.4266537105	-4.0713983271031715	8
0.8013599164253952	0.04315974752263358	0.15792853124961914	4.214814200485576e-05	0.12707380545834737	0.40126610719905204	0.18965332089948947	0.36425054097477005	0.0002720431763340072	0.11282483336947668	0.04742965275447499	1858.451405342033	360288.17627619416	72057.63525523883	200781.70202584917	-4.071335080401759	8
0.801354828136082	0.043162486169004186	0.1579281428191526	4.2147958393960704e-05	0.1270770247603841	0.4012640085200305	0.18965285444084942	0.3642500155244575	0.0002720409438468623	0.11333415049417063	0.047786389631133956	1858.48645311464	361365.6049482869	72273.12098965739	201382.77262673675	-4.071271713642903	8
0.8013496668587984	0.04316526123977114	0.15792775479124416	4.214779001249543e-05	0.12708024056666037	0.40126191125712896	0.1896523884656336	0.3642494904286667	0.00027203873302322144	0.11384576862504117	0.04814581072881877	1858.5217588511762	362446.25890874007	72489.25178174801	201985.64393802575	-4.071208220940972	8
0.8013444326197342	0.04316807274334874	0.15792736712086006	4.2147636723853264e-05	0.12708345325319595	0.40125981517148473	0.18965192291976174	0.36424896562759346	0.00027203654346248294	0.1143596981634081	0.048507936275597914	1858.5573244114876	363530.1478687078	72706.02957374156	202590.3214580445	-4.071144596435885	8
0.8013391253584781	0.04317092073764264	0.15792697975031517	4.214749839020546e-05	0.12708666319311412	0.4012577200259554	0.18965145773396108	0.3642484410618641	0.00027203437476945385	0.11487594955784322	0.04887278665231528	1858.5931516682544	364617.2815688769	72923.45631377537	203196.81070197356	-4.071080834097559	8
0.8013337451351114	0.04317380520939204	0.15792659264434533	4.2147374890455825e-05	0.1270898707558693	0.40125562558568073	0.18965099286588347	0.3642479166726767	0.00027203222655404854	0.11539453330438604	0.049240382393777204	1858.6292425070737	365707.66977961466	73141.53395592293	203805.11720172447	-4.071016928254919	8
0.8013282918670208	0.04317672622797173	0.15792620574457894	4.2147266085135006e-05	0.12709307630823508	0.4012535316173766	0.18965052824543166	0.3642473924016238	0.00027203009843155656	0.11591545994676049	0.049610744189876765	1858.6655988265363	366801.322300981	73360.2644601962	204415.24650619883	-4.070952872923478	8
0.8013227655739272	0.04317968380197678	0.1579258190123877	4.2147171855917336e-05	0.12709628021358635	0.40125143788985934	0.18965006382621755	0.36424686819082386	0.0002720279900222306	0.11643874007659258	0.04998389288681855	1858.7022225383112	367898.248962914	73579.6497925828	205027.20418119317	-4.070888662428168	8
0.801317166227024	0.04318267796793569	0.15792543240163717	4.214709208006344e-05	0.12709948283230854	0.40124934417375496	0.18964959955283925	0.36424634398284833	0.0002720259009513557	0.11696438433362923	0.05035984948826695	1858.7391155672249	368998.4596252551	73799.69192505101	205640.99580952243	-4.0708242910203785	8
0.8013114937500383	0.04318570878907154	0.1579250458601648	4.214702663336481e-05	0.12710268452206097	0.40124725024131686	0.1896491353626557	0.36424581972067593	0.0002720238308492128	0.117492403405958	0.05073863515655619	1858.7762798513438	370101.9641778728	74020.39283557456	206256.6269911437	-4.07075975287644	8
0.8013057481500948	0.04318877627921982	0.15792465935160468	4.214697539917784e-05	0.127105885637256	0.4012451558668055	0.1896486712119959	0.3642452953477886	0.00027202177935092207	0.1180228080302278	0.05112027121390991	1858.8137173420596	371208.77254078805	74241.75450815761	206874.10334308684	-4.070695042432442	8
