X_Fe	X_Si	X_Ni	X_V	X_FeO	X_SiO2	X_NiO	X_Mg	X_V2O3	g (m/s)	P (GPa)	T (K)	Planet radius (km)	Impactor size (km)	Magma ocean depth (km)	ln(fO2)_IW
0.7676753885161925	0.08667308051911479	0.14562320359021733	2.8327374475208246e-05	0.09852553286429169	0.3863370121936366	0.0028236572731107587	0.5122977222243875	6.43017782936678e-05	0.11890478499879843	0.06993428890439911	1860.6513517795333	361355.94768999337	72271.18953799867	196584.83877419218	-4.106102482221273
0.767668888720636	0.08667958627512161	0.14562319681919542	2.832818504692635e-05	0.09852834976083509	0.38633478673168653	0.002823888300851131	0.5122968998737957	6.430133132658105e-05	0.11939284586252195	0.07041247006402757	1860.6978555273206	362338.3738137285	72467.67476274571	197119.89964323732	-4.106028368212059
0.7676623792178358	0.08668610484443307	0.1456231869478665	2.8328989864769776e-05	0.09853117133407374	0.38633255692034024	0.002824120608074251	0.5122960759156548	6.430088742777698e-05	0.11988291076646726	0.07089392201767561	1860.7446673310992	363323.47268514766	72664.69453702953	197656.41901224776	-4.105954135475573
0.7676558594862137	0.08669263672875839	0.14562317399598837	2.8329789039399044e-05	0.09853399780644084	0.3863303225881821	0.002824354207116716	0.5122952502866261	6.43004465369157e-05	0.12037498794385727	0.07137866716687598	1860.7917891691072	364311.2515972971	72862.25031945942	198194.40091842163	-4.10587977814549
0.7676493290120306	0.08669918242159974	0.14562315798368902	2.8330582680553965e-05	0.09853682939689909	0.3863280835666147	0.00282458910992569	0.512294422924412	6.430000859416916e-05	0.12086908566181989	0.07186672806690533	1860.83922303147	365301.7178632838	73060.34357265677	198733.84940961737	-4.10580529044684
0.7676427872789923	0.08670574242042803	0.14562313892968348	2.8331370896233865e-05	0.0985396663257382	0.3863258396856935	0.00282482532896609	0.5122935937662171	6.42995735406377e-05	0.1213652122215284	0.07235812742759845	1860.8869709202409	366294.8788161582	73258.97576323165	199274.76854570414	-4.105730666571537
0.7676362337792788	0.08671231721371432	0.1456231168532133	2.833215379364462e-05	0.09854250880947595	0.3863235907785636	0.0028250628762434647	0.5122927627503875	6.429914131786663e-05	0.12186337595834153	0.07285288811488991	1860.9350348495059	367290.7418093094	73458.14836186188	199817.16239718365	-4.105655900810612
0.7676296680017861	0.08671890729471425	0.14562309177202137	2.83329314782514e-05	0.09854535706628768	0.38632133667674395	0.0028253017643328896	0.5122919298146684	6.429871186832824e-05	0.12236358524194539	0.07335103315137428	1860.9834168453963	368289.3142161579	73657.86284323157	200361.03504672338	-4.105580987413381
0.7676230894410835	0.08672551315088796	0.145623063703974	2.8333704054625115e-05	0.09854821131185675	0.38631907721374675	0.0028255420055710474	0.5122910948975417	6.429828513498768e-05	0.12286584847649482	0.07385258571793314	1861.032118946204	369290.60343059845	73858.12068611968	200906.39058803473	-4.105505920694995
0.7676164975965879	0.0867321352649285	0.14562303266685747	2.833447162618791e-05	0.09855107175976625	0.38631681222472575	0.0028257836121470562	0.5122902579380955	6.429786106143759e-05	0.12337017410075658	0.07435756915440135	1861.081143202402	370294.6168667595	74058.92337335189	201453.23312601217	-4.10543069502634
0.7676098919666211	0.0867387741217008	0.1456229986773833	2.8335234294877647e-05	0.09855393862423782	0.38631454154410266	0.002826026596613695	0.5122894188751479	6.429743959206479e-05	0.12387657058825209	0.07486600696069816	1861.1304916767072	371301.36195908615	74260.27239181723	202001.56677752873	-4.10535530476297
0.7676032720530417	0.08674543020274648	0.14562296175205017	2.8335992161720713e-05	0.09855681211798291	0.38631226500744614	0.00282627097146274	0.5122885776479401	6.429702067175352e-05	0.12438504644740085	0.07537792279821198	1861.1801664441737	372310.8461625939	74462.16923251879	202551.39567086467	-4.105279744300784
0.7675966373629625	0.08675210398430784	0.14562292190740325	2.8336745326479e-05	0.09855969245141581	0.3863099824521491	0.00282651674898569	0.5122877341963878	6.429660424607843e-05	0.1248956102216653	0.07589334049068787	1861.2301695922301	373323.07695277006	74664.61539055401	203102.72394551802	-4.105204008096463
0.7675899874014627	0.08675879594584415	0.14562287915880537	2.83374938878128e-05	0.09856257983601321	0.3863076937145144	0.0028267639419033122	0.5122868884600038	6.429619026120109e-05	0.12540827048969547	0.07641228402526042	1861.2805032207373	374338.06182557275	74867.61236511455	203655.55575318087	-4.105128090580315
0.7675833216796558	0.08676550656053145	0.14562283352186944	2.8338237943253055e-05	0.0985654744805833	0.38630539863300495	0.0028270125626468933	0.5122860403790989	6.429577866390276e-05	0.12592303586547432	0.0769347775539327	1861.33116944208	375355.8082977317	75071.16165954634	204209.89525671754	-4.105051986253002
0.7675766397111944	0.08677223629940772	0.1456227850118086	2.8338977589318485e-05	0.09856837659288707	0.3863030970468258	0.00282726262367853	0.5122851898942582	6.429536940151382e-05	0.1264399149984643	0.07746084539431398	1861.382170381195	376376.32390653354	75275.2647813067	204765.74663065528	-4.104975689643528
0.7675699410088381	0.08677898563534313	0.14562273364289743	2.83397129212611e-05	0.09857128638121337	0.38630078879456653	0.0028275141377753126	0.5122843369458392	6.429496242204262e-05	0.1269589165737537	0.07799051203093126	1861.4335081756499	377399.6162099971	75479.92324199942	205323.1140616622	-4.104899195268344
0.7675632250903204	0.08678575503613169	0.1456226794295145	2.8340444033459225e-05	0.098574204051666	0.3862984737165636	0.002827767117506579	0.5122834814748454	6.429455767397779e-05	0.12748004931220397	0.07852380211654793	1861.485184975721	378425.69278704555	75685.13855740911	205882.00174780746	-4.104822497701682
0.7675564914723779	0.08679254497148418	0.14562262238511897	2.834117101901116e-05	0.09857712981091883	0.38629615165250897	0.002828021575754609	0.512282623422041	6.429415510649287e-05	0.12800332197059808	0.0790607404730275	1861.5372029444302	379454.5612373656	75890.91224747311	206442.4138993792	-4.104745591504093
0.7675497396795592	0.0867993559027072	0.14562256252376338	2.8341893970333122e-05	0.09858006386215024	0.38629382244497984	0.002828277524945315	0.5122817627292574	6.429375466914512e-05	0.12852874334178882	0.07960135209279794	1861.5895642576352	380486.2291816671	76097.24583633342	207004.35473775386	-4.104668471327889
0.767542969232336	0.08680618829664298	0.14562249985804251	2.8342612978534e-05	0.09858300641053117	0.38629148593467133	0.002828534978089342	0.51228089933763	6.429335631218457e-05	0.1290563222548484	0.08014566213957755	1861.6422711040505	381520.70426144154	76304.14085228831	207567.82849700248	-4.104591131774817
0.7675361796559546	0.08681304261521385	0.1456224344006979	2.8343328133620532e-05	0.0985859576591273	0.38628914196397235	0.002828793947983607	0.5122800331889201	6.429295998646355e-05	0.12958606757521757	0.08069369595016121	1861.6953256853694	382557.9941394252	76511.59882788504	208132.83942274467	-4.104513567502269
0.7675293704774083	0.08681991931900364	0.1456223661640632	2.8344039524891195e-05	0.09858891781030031	0.3862867903757407	0.0028290544474859035	0.5122791642250623	6.429256564321881e-05	0.13011798820485682	0.08124547903515615	1861.748730216285	383598.1064993544	76719.62129987088	208699.39177258563	-4.1044357731869585
0.7675225412283339	0.08682681886387779	0.14562229516054773	2.834474724064165e-05	0.09859188706437466	0.38628443101445886	0.00282931648926647	0.5122782923885915	6.429217323423574e-05	0.13065209308239728	0.08180103708033466	1861.8024869245667	384641.04904612765	76928.20980922553	209267.4898157634	-4.104357743559517
0.767515691436104	0.08683374171138168	0.1456222214011464	2.8345451367948372e-05	0.09859486562374123	0.3862820637226785	0.0028295800865736063	0.5122774176213288	6.429178271194486e-05	0.13118839118329245	0.0823603959476881	1861.856598051112	385686.82950576465	77137.36590115292	209837.13783437177	-4.104279473298041
0.7675088206356249	0.08684068831486833	0.1456221448975135	2.8346151993286e-05	0.09859785368740516	0.3862796883457636	0.002829845252189057	0.5122765398661349	6.429139402911676e-05	0.13172689151997008	0.0829235816771079	1861.9110658500547	386735.45562577195	77347.09112515439	210408.34012180817	-4.104200957169429
0.767501928360393	0.08684765913002727	0.14562206566037772	2.8346849201994666e-05	0.09860085145512079	0.38627730472829114	0.00283011199922379	0.5122756590655795	6.429100713912809e-05	0.1322676031419861	0.08349062048698605	1861.965892588769	387786.9351747938	77557.38703495877	210981.10098401282	-4.104122189922207
0.767495014145434	0.08685465461137255	0.14562198370011506	2.8347543078355735e-05	0.09860385912602437	0.38627491271525116	0.002830380340840725	0.5122747751623847	6.429062199592735e-05	0.13281053513617763	0.08406153877592003	1862.02108054798	388841.2759429813	77768.25518859626	211555.42473910275	-4.104043166321922
0.7674880775302038	0.08686167520886257	0.1456218990272275	2.8348233706060333e-05	0.09860687689729848	0.386272512153203	0.0028306502900073173	0.5122738880998529	6.429023855379007e-05	0.13335569662681748	0.08463636312379591	1862.0766320218133	389898.48574194964	77979.69714838993	212131.31571701405	-4.103963881185793
0.767481118052627	0.08686872137488443	0.14562181165132101	2.8348921167634793e-05	0.09860990496692254	0.38627010288788693	0.002830921860015525	0.512272997820983	6.428985676761372e-05	0.13390309677576945	0.0852151202928799	1862.1325493178445	390958.5724047363	78191.71448094727	212708.77826034414	-4.103884329311387
0.7674741352563933	0.08687579355568607	0.14562172158237557	2.8349605545050686e-05	0.09861294353030264	0.3862676847671545	0.002831195063839445	0.5122721042695552	6.428947659260675e-05	0.13445274478264316	0.08579783722939766	1862.1888347571949	392021.5437860691	78404.30875721382	213287.8167233928	-4.103804505563993
0.7674671286795314	0.08688289220474295	0.14562162882880672	2.8350286918992415e-05	0.09861599278554105	0.3862652576363973	0.0028314699151260397	0.5122712073884395	6.428909798465615e-05	0.13500464988495112	0.0863845410644018	1862.2454906745593	393087.4077621702	78617.48155243404	213868.4354737541	-4.10372440473997
