X_Fe	X_Si	X_Ni	X_V	X_FeO	X_SiO2	X_NiO	X_Mg	X_V2O3	g (m/s)	P (GPa)	T (K)	Planet radius (km)	Impactor size (km)	Magma ocean depth (km)	ln(fO2)_IW	FeO wt\% in impactor
0.855524401102501	0.001562871736615157	0.14291203945662376	6.877042599921044e-07	0.056726732208764924	0.41868202972790214	0.0002935237989373658	0.5242678953187758	0.00011927578247873694	0.017300227721092628	0.010056096456468528	1854.7476221764327	100000.0	20000.0	52118.8728919722	-5.426938096784461	6.2172
0.8546286961889206	0.003085667014411654	0.1422842727056769	1.3640909908738277e-06	0.05735369748972504	0.4180410380426118	0.0005445026856427821	0.5240310566590672	0.00011882049181252257	0.01736970599033944	0.010109783344369211	1854.7529888388603	100281.45338013147	20056.290676026292	52308.886927496496	-5.402859574588924	6.2172
0.8536855518722172	0.004549595037550048	0.14176283348838928	2.0196018435330917e-06	0.057978444691881695	0.4174272003725979	0.0007605082274117426	0.5238042513678715	0.00011838136094883577	0.017439495567593076	0.01016375013348015	1854.7583833447434	100562.52966132255	20112.50593226451	52497.4206536252	-5.378983243037704	6.2172
0.8527053289743217	0.005961213176488838	0.1413308016780026	2.656171186860004e-06	0.05859959294352605	0.41683748901984274	0.000947068135337412	0.5235863606923641	0.00011795683571859065	0.017509595279605137	0.010218004709021454	1854.7638064801436	100843.88220603394	20168.776441206788	52684.70642735389	-5.355372570111904	6.2172
0.8516965884964499	0.00732591466382636	0.1409742214163893	3.275423334527613e-06	0.0592160104924197	0.4162694125059788	0.001108726579638903	0.5233764640181822	0.00011754561512177384	0.01758000531748913	0.0102725503320015	1854.7692585688237	101125.57560179269	20225.11512035854	52870.935079989176	-5.33207678756751	6.2172
0.8506664295497417	0.008648179481997996	0.14068151223589567	3.878732364710922e-06	0.05982677495725662	0.4157208991988503	0.001249243325826896	0.5231737958678863	0.00011714660071971106	0.01765072600744731	0.010327389935784316	1854.7747399017553	101407.6630104294	20281.53260208588	53056.264858663184	-5.309133549087534	6.2172
0.8496207574560722	0.009931762591356152	0.14044301268332082	4.467269250718406e-06	0.06043113920328899	0.4151902102286726	0.0013717471312404686	0.5229777137224486	0.00011675885739732468	0.017721757787174948	0.010382526209848211	1854.7802507454917	101690.18865226748	20338.037730453496	53240.82813935616	-5.286571120818407	6.2172
0.8485644969578948	0.01117983765225132	0.14025062335090444	5.042038949547386e-06	0.061028502792437475	0.4146758731773765	0.0014788551157430931	0.5227876735187393	0.00011638158281418969	0.017793101187374056	0.01043796166023143	1854.7857913482112	101973.18966672139	20394.63793334428	53424.736554193034	-5.264410161531181	6.2172
0.8475017629202032	0.012395108050105477	0.1400975251198915	5.603909799839457e-06	0.061618388180911546	0.41417663098213847	0.0015727665472330516	0.5226032107688646	0.00011601408340935321	0.017864756817097826	0.010493698653798619	1854.791361944146	102256.69753008883	20451.339506017765	53608.084953410886	-5.242665167938988	6.2172
0.846435997973283	0.01357989354315094	0.1399779548465628	6.153637003296159e-06	0.06220042086446007	0.4136914021475639	0.0016553371909336454	0.5224239258581953	0.00011565575538865128	0.017936725352017183	0.010549739451070784	1854.7969627568627	102540.73914865917	20508.14782973183	53790.9544984077	-5.221345649709024	6.2172
