X_Fe	X_Si	X_Ni	X_V	X_FeO	X_SiO2	X_NiO	X_Mg	X_V2O3	g (m/s)	P (GPa)	T (K)	Planet radius (km)	Impactor size (km)	Magma ocean depth (km)	ln(fO2)_IW	FeO wt\% in impactor
0.8560713138565221	0.0005687943445969194	0.1433596427758817	2.4902299921549176e-07	0.05632738481881754	0.419101833709974	0.00011788044622358657	0.5244230079603699	0.00011957225845990688	0.017300227721092628	0.002694943716631174	1854.0105019734674	100000.0	14285.714285714286	51997.62746874843	-5.442345715008929	6.2172
0.8557727823321277	0.001154657274066111	0.1430720538071632	5.065866430292987e-07	0.05655577750471193	0.4188542898434662	0.00022853979245446995	0.524331543354958	0.00011939801763803795	0.01732557967204946	0.0027026671124020453	1854.0112767064375	100103.2592551521	14300.46560787887	52067.89449726453	-5.433555072107589	6.2172
0.8554645755903011	0.00173059204870969	0.14280407160245734	7.607585320009554e-07	0.056784348289539315	0.4186113070820226	0.00033277394763592244	0.5242417640788202	0.00011922640792754289	0.01735097346728404	0.0027102859677581447	1854.0120409502056	100205.9593398775	14315.137048553928	52137.89002804546	-5.424767910321435	6.2172
0.8551474999489671	0.0022971160032705306	0.14255437236352683	1.011684235537671e-06	0.05701298823033143	0.4183726480795432	0.0004310169313723817	0.5241535824306901	0.0001190573122514737	0.01737640866244166	0.0027179078517742795	1854.0128054950294	100308.67572547926	14329.810817925609	52207.6324605344	-5.415989726100885	6.2172
0.8548223029072497	0.002854703031559753	0.14232173456185315	1.2594993373787027e-06	0.05724159531669079	0.41813809541281566	0.0005236685439088313	0.5240669180710964	0.00011889062195382997	0.017401885251156695	0.0027255336879383487	1854.0135704335398	100411.4135211613	14344.487645880186	52277.13864724891	-5.407225579035335	6.2172
0.8544896766230359	0.003403789240444628	0.14210502980672793	1.5043297915794168e-06	0.057470074798333395	0.41790744901645405	0.0006110975516582925	0.5239816970744822	0.00011872623628806975	0.017427403230946492	0.00273316432489711	1854.014335850859	100514.17740726437	14359.168201037768	52346.424091597786	-5.398480094508204	6.2172
0.8541502625009155	0.003944776664732707	0.1419032145415983	1.7462927534969093e-06	0.05769833871717401	0.41768052446077325	0.0006936445137722656	0.5238978512928546	0.0001185640617035501	0.01745296260288848	0.0027408005461967903	1854.0151018255776	100616.971690499	14373.853098642716	52415.503080338254	-5.389757496695367	6.2172
0.8538046553603899	0.0044780365504076035	0.14171532259187034	1.985497332289112e-06	0.05792630545995169	0.41745715143167583	0.0007716243114920337	0.5238153177940793	0.00011840401120470608	0.01747856337133891	0.0027484430766909064	1854.0158684303979	100719.80034097606	14388.542905853723	52484.38880068011	-5.38106163938031	6.2172
0.8534534072094263	0.005003912277376111	0.1415404584679311	2.222045266510129e-06	0.05815389934110315	0.41723717237968055	0.0008453284155938704	0.523734038362678	0.00011824600377803139	0.017504205543679294	0.0027560925882044534	1854.0166357327014	100822.66702491332	14403.238146416188	52553.09344452791	-5.372396034333666	6.2172
0.8530970306798715	0.005522721950204247	0.14137779133838577	2.456031538445034e-06	0.058381050206120014	0.41702044132360644	0.0009150269215310389	0.5236539590577737	0.00011808996387526746	0.01752988913008743	0.0027637497045770966	1854.0174037950565	100925.57513372143	14417.939304817348	52621.628300917204	-5.363763877756989	6.2172
