X_Fe	X_Si	X_Ni	X_V	X_FeO	X_SiO2	X_NiO	X_Mg	X_V2O3	g (m/s)	P (GPa)	T (K)	Planet radius (km)	Impactor size (km)	Magma ocean depth (km)	ln(fO2)_IW	FeO wt\% in impactor
0.855538658132019	0.0015191792241151018	0.14294170697261005	4.5567125571127877e-07	0.056753380645576654	0.4186832181075751	0.00029011205958582383	0.5242530199764055	8.107684342808048e-05	0.017300227721092628	0.002154897952431982	1853.9563230446743	100000.0	20000.0	52121.193689507636	-5.4260321092816195	6.2172
0.8546448200775059	0.0030280078261391437	0.14232625971894625	9.123774087020143e-07	0.057383636901198555	0.4180444150854937	0.000538108113034568	0.524013647692155	8.07688324727278e-05	0.01736970599033944	0.0021696554248359754	1853.9578037397582	100282.09781290832	20056.419562581665	52311.41547648613	-5.401853552473435	6.2172
0.85370230202568	0.004484433087438256	0.14181190817699008	1.3567098916959522e-06	0.058007101597162596	0.41743340757911424	0.0007518202196814658	0.5237875528006436	8.047121359211503e-05	0.017439496910395508	0.002184480024936552	1853.9592911597388	100563.23524859085	20112.64704971817	52499.77105278036	-5.378034192317648	6.2172
0.8527237502989549	0.005890003902491798	0.1413844572954649	1.7885030885791983e-06	0.05862637166325643	0.4168462297798668	0.0009367907447017802	0.5235705619759091	8.018334506319267e-05	0.017509598089730887	0.0021993961764863843	1853.960787754996	100844.54235829982	20168.908471659965	52686.86891099121	-5.354502029360221	6.2172
0.8517176578162063	0.007249450308803493	0.14103068319141032	2.208683579809266e-06	0.05924075716155688	0.4162803716520271	0.0010974165141989715	0.5233614785702558	7.990440784484504e-05	0.01758000949653806	0.0022144079313545025	1853.962293931871	101126.18743958267	20225.237487916536	52872.93140496207	-5.331290627591137	6.2172
0.8506908797552563	0.008567049157289236	0.14073945294599258	2.6181414618630418e-06	0.059849416800808075	0.4157338202090958	0.0012373226339342648	0.5231595319357256	7.963368174475385e-05	0.01765073145105736	0.002229517105269024	1853.9638098723372	101408.23234471072	20281.646468942145	53058.11500440643	-5.308434262889037	6.2172
0.8496491133929206	0.009846429673616793	0.14050143928565756	3.017647804992082e-06	0.060451640361155835	0.41520488876032974	0.0013595320917484098	0.5229640961494627	7.937054921292323e-05	0.017721764403246836	0.0022447251537338797	1853.9653357222178	101690.72081512974	20338.144163025947	53242.5481139578	-5.285959487912535	6.2172
0.8485971207641857	0.011090671931839657	0.14030879943666036	3.4078673141524357e-06	0.06104685335051237	0.4146921456013991	0.001466580505648093	0.5227746419227911	7.911447859728903e-05	0.017793108895078694	0.0022600333907405834	1853.9668716131328	101973.68890780916	20394.73778156183	53426.33905188439	-5.263885765559299	6.2172
0.8475388908742926	0.0123024073817253	0.14015491236798136	3.789376000721265e-06	0.061634597890132196	0.41419436510698426	0.0015606043940500482	0.5225907163565648	7.886500907417034e-05	0.01786476554461049	0.0022754430326339765	1853.9684176669007	102257.1671967966	20451.43343935932	53609.58008359225	-5.24222672041501	6.2172
0.8464777692871817	0.01348389999256793	0.14003416804414748	4.162676102948035e-06	0.06221451440869052	0.4137104901488387	0.0016434111712852722	0.5224119288365654	7.8621738480154e-05	0.017936735034625183	0.0022909552193360622	1853.9699739976677	102541.18188567716	20508.236377135432	53792.350362276346	-5.220991232332203	6.2172
0.8454165635027249	0.01463711072449562	0.13994179756457747	4.528208201994641e-06	0.06278632608684195	0.4132396024757194	0.001716535292266787	0.5222379400667867	7.838431354084002e-05	0.018009018103569193	0.0023065710296152884	1853.971540713439	102825.75561712067	20565.151123424133	53974.718234886306	-5.200184336298669	6.2172
0.8443576293125417	0.01576374901881858	0.1398737353075625	4.886361077254929e-06	0.06334982577898737	0.4127808991200326	0.0017812836461591423	0.5220684533493268	7.815242197621225e-05	0.01808161553816228	0.0023222914930014216	1853.9731179172754	103110.90810639992	20622.181621279982	54156.7430812674	-5.179807959262252	6.2172
0.8433029419902082	0.016865314227766874	0.13982650630225849	5.237479766364815e-06	0.06390486500836938	0.41233367344866545	0.0018387725141163272	0.5219032075823288	7.792578608002916e-05	0.018154528167316823	0.0023381175992554324	1853.9747057082432	103396.65664564038	20679.331329128076	54338.47679418682	-5.1598615240733725	6.2172
0.8422541552658513	0.01794312922298103	0.13979713363897686	5.58187219069339e-06	0.06445134470159015	0.41189729981644	0.0018899578532859825	0.5217419715893173	7.770415746631309e-05	0.018227756857100434	0.002354050305967291	1853.9763041821766	103683.01650881633	20736.603301763265	54519.96498034425	-5.1403424447533705	6.2172
0.8412126504402887	0.018998367820180592	0.13978306192489523	5.919814635475904e-06	0.064989207358124	0.4114712210604337	0.001935660254979896	0.5215845394982768	7.748731274300818e-05	0.018301302506537345	0.0023700905447060962	1853.977913432295	103970.00127977556	20794.000255955114	54701.247940818546	-5.121246533629298	6.2172
0.8401795774651257	0.02003207730301445	0.1397820936755564	6.251556303462871e-06	0.06551843042109282	0.41105493824152317	0.0019765856238047543	0.5214307269510967	7.727504993036417e-05	0.018375166044089973	0.0023862392260293715	1853.9795335497056	104257.62311953228	20851.524623906455	54882.361476658625	-5.102568336299657	6.2172
0.8391558894357544	0.021045197036693487	0.13979233620443635	6.5773231157118785e-06	0.06603902065778765	0.41064800217591574	0.002013342395495918	0.5212803679744304	7.706718548073904e-05	0.0184493484246952	0.002402497243591477	1853.981164623814	104545.89298550092	20909.178597100185	55063.3375549083	-5.084301407306587	6.2172
