X_Fe	X_Si	X_Ni	X_V	X_FeO	X_SiO2	X_NiO	X_V2O3	g (m/s)	P (GPa)	T (K)	Planet radius (km)	Impactor size (km)	Magma ocean depth (km)	ln(fO2)_IW
0.7733053847006371	0.08146301777634496	0.14520484195230174	2.6755570716200136e-05	0.09614142769348234	0.38813014162101783	0.0027518690274092785	6.515975523164787e-05	0.04183210698253216	0.0006218174872489109	1853.8024447902396	180760.8206122958	36152.16412245916	98097.68234642787	-4.169707444719318
0.7732394205197523	0.08152305069259798	0.1452107527674022	2.677602024763537e-05	0.09616935889827462	0.38810935545897407	0.002752407019719216	6.514854779758002e-05	0.042003605402600105	0.0006260647954727429	1853.8028712546816	181252.42504204737	36250.48500840947	98367.24873403645	-4.168955874541371
0.7731743210865876	0.08158229688734388	0.1452165858223155	2.6796203752977254e-05	0.09619692012962663	0.3880888445679471	0.0027529379682331846	6.513748772518008e-05	0.04217580932536538	0.0006303411357610586	1853.8033006333158	181745.36209569193	36349.072419138385	98637.51675437728	-4.168214387381006
0.7731100750016212	0.08164076672899648	0.1452223421446751	2.681612470711121e-05	0.09622411636525384	0.38806860524492887	0.0027534619669543274	6.512657304883447e-05	0.042348721630928635	0.0006346467064324038	1853.803732946037	182239.6354339757	36447.92708679514	98908.48864603782	-4.167482844142392
0.7730466710142276	0.08169847045087975	0.1452280227483533	2.683578653914005e-05	0.09625095251522237	0.38804863383716215	0.002753979108710213	6.511580182988336e-05	0.042522345211357185	0.0006389817071606609	1853.8041682128758	182735.2487270982	36547.04974541964	99180.1666501697	-4.166761107715268
0.7729840980251743	0.08175541814835913	0.14523362863383332	2.6855192633213908e-05	0.09627743342092457	0.3880289267430351	0.002754489484953103	6.510517215612851e-05	0.042696682970732515	0.0006433463389845597	1853.8046064540006	183232.20565481434	36646.44113096287	99452.55301028212	-4.166049042996913
0.7729223450801085	0.08181161978536278	0.1452391607881999	2.687434632891391e-05	0.09630356385806553	0.3880094804097269	0.0027549931859965565	6.509468214155605e-05	0.04287173782519824	0.0006477408043167733	1853.8050476897158	183730.50990640017	36746.10198128004	99725.6499725469	-4.165346516807598
0.7728614013733526	0.08186708519017052	0.14524462018555478	2.689325092212503e-05	0.09632934853505543	0.3879902913345719	0.0027554903007561936	6.508432992582782e-05	0.04304751270300807	0.0006521653069535274	1853.8054919404658	184230.165180751	36846.0330361502	99999.45978551867	-4.16465339792834
0.7728012562401677	0.0819218240632212	0.14525000778694588	2.69119096651767e-05	0.09635479209653558	0.38797135606226624	0.0027559809170484366	6.507411367413453e-05	0.04322401054457413	0.000656620052083774	1853.8059392268335	184731.17518632842	36946.23503726568	100273.98470051287	-4.16396955700233
0.7727418991590372	0.08197584597447684	0.14525532454071768	2.693032576814157e-05	0.09637989912243734	0.387952671185691	0.0027564651214046347	6.506403157645538e-05	0.043401234302515336	0.0006611052462989853	1853.8063895695436	185233.54364127733	37046.708728255464	100549.22697141318	-4.163294866555232
0.7726833197438062	0.08202916037135666	0.14526057138243892	2.694850239826133e-05	0.09640467413155547	0.3879342333430815	0.002756942999374538	6.505408184779946e-05	0.04357918694170621	0.0006656210976025277	1853.806842989461	185737.27427339586	37147.45485467917	100825.18885506182	-4.1626292008956645
0.7726255077532282	0.08208177656855128	0.1452657492355383	2.6966442682071056e-05	0.09642912157737012	0.3879160392214659	0.0027574146349952458	6.504426272704358e-05	0.043757871439325614	0.0006701678154196246	1853.8072995075938	186242.37082025607	37248.474164051215	101101.87261064904	-4.161972436221743
0.7725684530766096	0.08213370376274456	0.1452708590109414	2.6984149704384375e-05	0.09645324585450916	0.3878980855514914	0.002757880111414067	6.503457247739477e-05	0.043937290784906186	0.0006747456106064575	1853.8077591450929	186748.8370290656	37349.767405813116	101379.28050048088	-4.161324450445094
0.7725121457386168	0.08218495102734999	0.1452759016075233	2.700162650986878e-05	0.09647705129667147	0.3878803691091654	0.0027583395105814775	6.502500938551309e-05	0.04411744798038326	0.0006793546954606159	1853.8082219232545	187256.67665688603	37451.33533137721	101657.41478964304	-4.16068512324182
0.7724565758964216	0.08223552731525463	0.14528087791222064	2.7018876103141505e-05	0.09650054217796329	0.3878628867148287	0.0027587929133203576	6.501557176141084e-05	0.04429834604014472	0.0006839952837305911	1853.8086878635186	187765.89347056614	37553.17869411323	101936.27774610811	-4.160054336012918
0.7724017338353487	0.08228544146311283	0.14528578880008913	2.7035901449316876e-05	0.09652372271489572	0.38784563523159593	0.0027592403994648284	6.500625793810549e-05	0.0444799879910807	0.0006886675906257431	1853.809156987473	188276.49124678955	37655.29824935791	102215.87164093144	-4.15943197182728
0.7723476099731038	0.08233470218671549	0.14529063513470586	2.7052705474797627e-05	0.09654659706456432	0.3878286115668826	0.0027596820475892635	6.499706627116641e-05	0.04466237687263353	0.0006933718328264238	1853.8096293168528	188788.4737721457	37757.69475442914	102496.19874794791	-4.158817915466161
0.7722941948535497	0.08238331808725514	0.1452954177681277	2.706929106755681e-05	0.09656916932747783	0.38781181267016784	0.002760117935243713	6.498799513850766e-05	0.04484551573684814	0.0006981082284936999	1853.8101048735407	189301.8448430716	37860.36896861432	102777.26134407912	-4.158212053344335
0.7722414791443065	0.08243129765359306	0.1453001375410229	2.7085661077643083e-05	0.09659144354867942	0.3877952355321414	0.002760548139000692	6.497904294007224e-05	0.04502940764842222	0.0007028769972797149	1853.810583679569	189816.60826595145	37963.32165319029	103059.06170941942	-4.157614273476699
0.7721894536370282	0.08247864926174737	0.14530479528290674	2.7101818317762548e-05	0.09661342371767713	0.3877788771848131	0.002760972734375135	6.497020809748378e-05	0.045214055684757046	0.0007076783603379156	1853.8110657571206	190332.76785715958	38066.55357143191	103341.60212716568	-4.157024465476569
0.7721381092454045	0.08252538117675687	0.14530939181227487	2.711776556382222e-05	0.0966351137693845	0.38776273470080264	0.002761391795856359	6.496148905371341e-05	0.04539946293600832	0.0007125125403332094	1853.8115511285296	190850.3274430628	38170.065488612556	103624.88488368115	-4.156442520527278
0.7720874370043865	0.08257150155327544	0.14531392793678277	2.713350555516326e-05	0.09665651758451554	0.38774680519307	0.002761805396882353	6.495288427291806e-05	0.04558563250513733	0.0007173797614523036	1853.8120398162823	191369.29086005752	38273.8581720115	103908.91226848838	-4.155868331368343
0.7720374280639236	0.08261701844187577	0.14531840445320549	2.714904099521764e-05	0.09667763899241608	0.38773108581267546	0.0027622136100759454	6.494439224003642e-05	0.0457725675079622	0.0007222802494140451	1853.8125318430195	191889.6619545888	38377.93239091776	104193.6865745884	-4.155301792217113
0.7719880736967512	0.08266193978073079	0.14532282214796555	2.7164374552369324e-05	0.09669848176764832	0.38771557375159243	0.002762616506808865	6.493601146031461e-05	0.04596027107320947	0.0007272142314801846	1853.8130272315352	192411.44458325373	38482.288916650745	104479.21009794662	-4.154742798856164
0.7719393652864253	0.08270627340787717	0.145327181796838	2.7179508859560193e-05	0.09671904963535635	0.387700266238412	0.0027630141577178963	6.492774045945415e-05	0.046148746342566015	0.0007321819364653382	1853.8135260047802	192934.64261268935	38586.92852253787	104765.48513815441	-4.154191248487957
0.7718912943322851	0.08275002705582933	0.14533148416537026	2.7194446515390232e-05	0.09673934626910052	0.387685160540146	0.002763406632402075	6.491957778300284e-05	0.04633799647073077	0.0007371835947482301	1853.814028185861	193459.25991976488	38691.851983952976	105052.51399808348	-4.153647039789249
0.771843852447513	0.08279320835340974	0.14533573000899266	2.7209190084661122e-05	0.0967593752917633	0.3876702539615387	0.002763793999459268	6.491152199602692e-05	0.04652802462546721	0.0007422194382819939	1853.814533798042	193985.30039151353	38797.060078302704	105340.29898395199	-4.153110072884154
0.7717970313535577	0.08283582483135518	0.14533992007298885	2.722374209827933e-05	0.09677914027806687	0.38765554384307627	0.0027641763266944143	6.49035716831194e-05	0.04671883398765569	0.0007472897006049441	1853.8150428647464	194512.76792517066	38902.55358503413	105628.84240561127	-4.152580249274594
0.7717508228824802	0.08287788391967145	0.14534405509279422	2.723810505409004e-05	0.09679864475356786	0.38764102756184754	0.0027645536809466384	6.489572544792947e-05	0.046910427751346115	0.0007523946168516499	1853.8155554095579	195041.66642826956	39008.33328565391	105918.14657635694	-4.152057471864171
0.771705218974646	0.08291939294984818	0.14534813579408845	2.725228141722458e-05	0.09681789219572047	0.3876267025307273	0.0027649261281441724	6.488798191294177e-05	0.04710280912381092	0.0007575344237636307	1853.81607145622	195571.99981861384	39114.39996372277	106208.21381302094	-4.151541644927313
0.7716602116769821	0.08296035915648457	0.14535216289291278	2.726627362070231e-05	0.09683688603468665	0.3876125661977647	0.0027652937333317125	6.488033971912101e-05	0.04729598132559822	0.0007627093597003572	1853.8165910286396	196103.772024323	39220.7544048646	106499.04643603021	-4.151032674085202
0.7716157931400237	0.08300078968017108	0.14535613709573975	2.7280084065389347e-05	0.09685562965468063	0.3875986160451402	0.0027656565607550223	6.48727975259007e-05	0.04748994759058513	0.0007679196646503536	1853.8171141508853	196636.98698386902	39327.397396773806	106790.64676954065	-4.150530466267604
0.7715719556202612	0.08304069156486345	0.14536005909975455	2.7293715120925927e-05	0.09687412639296074	0.3875848495900237	0.002766014673693335	6.486535401066475e-05	0.04768471116603139	0.0007731655802423983	1853.817640847191	197171.648646133	39434.3297292266	107083.01714124912	-4.150034929737124
0.7715286914747959	0.08308007176326436	0.14536392959281386	2.7307169125842933e-05	0.09689237954223343	0.38757126438267125	0.0027663681346623338	6.485800786864608e-05	0.04788027531263327	0.0007784473497565207	1853.818171141956	197707.76097037827	39541.55219407565	107376.15988267459	-4.149545974023111
0.7714859931613256	0.08311893713665396	0.14536774925363255	2.7320448388036684e-05	0.09691039235068993	0.3875578580064386	0.0027667170053590957	6.485075781264726e-05	0.04807664330457757	0.0007837652181355065	1853.8187050597453	198245.327926345	39649.065585268996	107670.07732911612	-4.149063509918361
0.7714438532397131	0.08315729445308132	0.1453715187520202	2.7333555185375175e-05	0.09692816802133905	0.3875446280783603	0.00276706134653531	6.484360257269496e-05	0.048273818429595924	0.0007891194319961955	1853.8192426252917	198784.3534942616	39756.87069885232	107964.77181951275	-4.148587449494504
0.7714022643648338	0.08319515039463854	0.14537523874876182	2.7346491765640398e-05	0.09694570971521119	0.3875315722465989	0.0027674012182884286	6.483654089602974e-05	0.048471803989019444	0.0007945102396407181	1853.8197838634978	199324.8416648304	39864.96833296608	108260.24569684114	-4.148117706014963
0.771361219291477	0.08323251155217928	0.14537890989599622	2.7359260347394478e-05	0.09696302054920855	0.3875186881922236	0.0027677366797735957	6.482957154663054e-05	0.04867060329783337	0.0007999378910683974	1853.8203287994352	199866.79643935282	39973.35928787057	108556.50130777169	-4.147654193989711
0.7713207108673094	0.08326938443247674	0.14538253283709385	2.7371863120188995e-05	0.09698010359925427	0.38750597362670197	0.002768067789491257	6.482269330506232e-05	0.04887021968473215	0.0008054026379869312	1853.820877458347	200410.22182966283	40082.04436593257	108853.5410030621	-4.147196829089813
0.771280732036352	0.08330577545443037	0.14538610820697292	2.7384302244849968e-05	0.09699696189877348	0.38749342629316813	0.002768394605068635	6.481590496831099e-05	0.04907065649217468	0.0008109047338244499	1853.8214298656476	200955.12185825114	40191.02437165023	109151.36713730176	-4.1467455281855985
0.7712412758340541	0.08334169095403182	0.14538963663206025	2.7396579853807883e-05	0.09701359844090357	0.38748104396467187	0.002768717183447264	6.480920534957256e-05	0.0492719170764398	0.0008164444337409441	1853.8219860469267	201501.5005582216	40300.30011164432	109449.98206917776	-4.1463002092861725
0.7712023353909218	0.08337713718042443	0.14539311873060182	2.7408698051961597e-05	0.09703001617690743	0.3874688244455002	0.0027690355806606224	6.480259327777792e-05	0.049474004807682014	0.0008220219946403573	1853.8225460279464	202049.3619733828	40409.87239467656	109749.38816120932	-4.145860791579483
0.7711639039240495	0.08341212030455811	0.14539655511247598	2.7420658916332648e-05	0.0970462180199518	0.3874567655681563	0.002769349852192123	6.47960675977378e-05	0.049676923069987486	0.0008276376751821739	1853.8231098346464	202598.71015820187	40519.74203164037	110049.58778023806	-4.145427195330459
0.7711259747414865	0.08344664641447422	0.14539994637954246	2.7432464496875565e-05	0.09706220684318974	0.38744486519495064	0.002769660052714923	6.478962716969933e-05	0.049880675261430155	0.0008332917357938825	1853.8236774931427	203149.54917795418	40629.909835590835	110350.58329711741	-4.14499934192992
0.7710885412401369	0.08348072151734022	0.1454032931257061	2.7444116816713597e-05	0.09707798548071295	0.38743312121726386	0.0027699662361477333	6.478327086919553e-05	0.05008526479412828	0.0008389844386827076	1853.824249029729	203701.88310866617	40740.37662173323	110652.37708680649	-4.144577153867602
0.7710515969067918	0.08351435153822996	0.14540659593710534	2.745561787291702e-05	0.0970935567271154	0.38742153155593434	0.002770268455561778	6.47769975866113e-05	0.05029069509430119	0.0008447160478478144	1853.8248244708795	204255.71603716255	40851.14320743251	110954.97152826731	-4.144160554741968
0.7710151353067617	0.08354754233179489	0.14540985539180776	2.7466969635648247e-05	0.09710892334255057	0.38741009415720234	0.0027705667636770646	6.47708062275974e-05	0.05049696960232604	0.0008504868290924041	1853.8254038432483	204811.0520610626	40962.21041221252	111258.3690051471	-4.143749469124756
0.770979150098099	0.08358029966730053	0.14541307206055026	2.7478174050148968e-05	0.09712408804644135	0.3873988069978355	0.0027708612121337974	6.476469571202048e-05	0.050704091772794974	0.0008562970500367281	1853.8259871736716	205367.89528897993	41073.579057795985	111562.57190484292	-4.143343822725697
0.7709436350161065	0.0836126292446175	0.1454162465062404	2.7489233035568995e-05	0.09713905352436777	0.3873876680795872	0.0027711518521939434	6.475866497453768e-05	0.05091206507457285	0.0008621469801294719	1853.8265744891683	205926.24984030428	41185.24996806086	111867.58261944854	-4.142943542208774
0.7709085838828847	0.08364453668412226	0.1454193792845066	2.7500148486383245e-05	0.09715382242384771	0.3873766754326458	0.0027714387342360996	6.47527129638424e-05	0.05112089299085451	0.0008680368906612241	1853.827165816942	206486.11984546934	41297.223969093866	112173.40354511369	-4.14254855530223
0.7708739906015962	0.083676027532538	0.14542247094359356	2.751092227225534e-05	0.09716839735689778	0.38736582711359346	0.002771721907991332	6.474683864270778e-05	0.05133057901922303	0.0008739670547763202	1853.8277611843823	207047.50944581084	41409.501889162166	112480.03708237455	-4.142158790729348
0.77083984915241	0.08370710726700296	0.14542552202434897	2.752155623818348e-05	0.09718278090184332	0.3873551212039752	0.0027720014226915828	6.47410409878829e-05	0.05154112667170769	0.0008799377474858358	1853.8283606190657	207610.42279367542	41522.084558735085	112787.48563638108	-4.1417741781591255
0.7708061535981298	0.0837377812890667	0.14542853306059816	2.7532052205362436e-05	0.09719697560083698	0.3873445558123399	0.0027722773267568565	6.473531898962863e-05	0.05175253947484234	0.0008859492456805501	1853.8289641487556	208174.86405250328	41634.97281050066	113095.7516165032	-4.141394648270432
0.7707728980758565	0.0837680549332334	0.14543150457893933	2.754241197075322e-05	0.09721098396356774	0.38733412907127	0.0027725496681536522	6.472967165191392e-05	0.051964820969724275	0.000892001828143322	1853.8295718014056	208740.8373967502	41748.16747935004	113404.83743683476	-4.141020132652574
0.7707400768070095	0.08379793345639502	0.14543443709928716	2.75526373083442e-05	0.0972248084628327	0.38732383914099483	0.002772818493875111	6.472409799174844e-05	0.05217797471207295	0.0008980957755625235	1853.8301836051605	209308.3470120417	41861.66940240834	113714.74551551513	-4.140650563920983
0.7707076840828043	0.08382742205282302	0.14543733113440388	2.7562729968747617e-05	0.0972384515409862	0.387313684204201	0.0027730838505987433	6.471859703934992e-05	0.052392004272289384	0.0009042313705442904	1853.830799588357	209877.3970950216	41975.47941900432	114025.47827563633	-4.140285875545434
0.7706757142709453	0.08385652584704847	0.14544018719032661	2.757269167954424e-05	0.0972519156069819	0.3873036624684599	0.002773345784320001	6.471316783796235e-05	0.05260691323551512	0.0009104088976265496	1853.8314197795241	210447.99185361038	42089.59837072207	114337.03814478035	-4.139926001926939
0.7706441618143798	0.08388524989503453	0.14544300576643981	2.75825241459038e-05	0.09726520303693673	0.38729377216579947	0.002773604340374863	6.470780944350623e-05	0.05282270520169229	0.0009166286432917246	1853.8320442073864	211020.1355069103	42204.02710138206	114649.4275550691	-4.139570878381576
0.7706130212292479	0.0839135991861842	0.14544578735551728	2.759222905070023e-05	0.09727831617505013	0.38728401155198916	0.00277385956350027	6.470252092449913e-05	0.05303938378562346	0.0009228908959799884	1853.8326729008643	211593.83228524224	42318.76645704845	114962.64894326855	-4.13922044111499
0.7705822871005028	0.08394157864776318	0.14544853244367928	2.7601808054750108e-05	0.09729125733555237	0.38727437890499367	0.0027741114980028353	6.469730136190438e-05	0.05325695261703169	0.0009291959461027473	1853.8333058890757	212169.08643019717	42433.81728603943	115276.70475104635	-4.138874627169715
0.7705519540897894	0.08396919313657383	0.14545124151083935	2.7611262797379988e-05	0.09730402879922385	0.3872648725278174	0.0027743601873443913	6.469214984883364e-05	0.053475415340621	0.0009355440860563509	1853.8339432013363	212745.9021947271	42549.18043894542	115591.59742442709	-4.138533374515975
0.7705220169251972	0.08399644744950652	0.14545391503039998	2.762059489628088e-05	0.09731663281794439	0.3872554907448495	0.002774605674598086	6.468706549058835e-05	0.053694775616137266	0.0009419356102349989	1853.834584867163	213324.28384302906	42664.85676860581	115907.32941443683	-4.138196621930382
0.7704924704071292	0.0840233463173006	0.1454565534696218	2.7629805948253718e-05	0.09732907161210048	0.38724623190399093	0.0027748480021285854	6.468204740426202e-05	0.05391503711842878	0.0009483708150450865	1853.835230916273	213904.2356507361	42780.847130147224	116223.90317668933	-4.137864309063315
0.7704633094021123	0.08404989441087138	0.14545915728948736	2.763889752904099e-05	0.09734134737333544	0.387237094374455	0.00277508721185338	6.467709471880478e-05	0.05413620353750775	0.0009548499989184362	1853.835881378587	214485.76190483524	42897.15238096705	116541.3211717678	-4.137536376365218
0.7704345288433909	0.08407609634056018	0.1454617269448549	2.7647871193856562e-05	0.09735346226429076	0.3872280765470061	0.0027753233451752323	6.467220657472927e-05	0.05435827857861153	0.0009613734623265482	1853.836536284229	215068.8669037909	43013.77338075818	116859.58586515972	-4.137212765092377
0.7704061237326228	0.08410195665425521	0.14546426288464429	2.765672847759675e-05	0.09736541841786348	0.3872191768345863	0.0027755564428663076	6.466738212399099e-05	0.05458126596226451	0.0009679415077944103	1853.8371956635292	215653.5549575532	43130.71099151064	117178.6997271186	-4.136893417325523
0.7703780891361218	0.08412747984118757	0.1454667655517955	2.766547089518626e-05	0.09737721793887562	0.3872103936709898	0.00277578654521404	6.466262052978298e-05	0.05480516942434012	0.0009745544399143459	1853.8378595470244	216239.83038754732	43247.96607750947	117498.66523288807	-4.136578275924757
0.7703504201881439	0.08415267032839992	0.1454692353835144	2.767409994192381e-05	0.0973888629026264	0.38720172551205967	0.002776013691830616	6.465792096634816e-05	0.055029992716122994	0.0009812125653603464	1853.8385279654603	216827.69752675653	43365.539505351306	117819.48486245704	-4.136267284566811
0.7703231120826163	0.08417753248924241	0.1454716728110479	2.7682617093361464e-05	0.09740035535855918	0.3871931708327456	0.0027762379220145844	6.465328261901472e-05	0.05525573960437149	0.00098791619290198	1853.8392009497907	217417.1607196839	43483.43214393678	118141.16110108938	-4.1359603876472955
0.7702961600794989	0.08420207063663118	0.14547407826006412	2.769102380580265e-05	0.09741169732744913	0.38718472812940663	0.002776459274410472	6.464870468393438e-05	0.05548241387138039	0.000994665633419272	1853.8398785311829	218008.22432251478	43601.64486450296	118463.69643887335	-4.135657530354027
0.7702695594992688	0.08422628902868333	0.14547645215053126	2.7699321516591064e-05	0.09742289080384997	0.3871763959178545	0.0027766777872412114	6.464418636790479e-05	0.055710019315044025	0.0010014611999165865	1853.8405607410145	218600.89270302586	43720.17854060517	118787.09337106878	-4.135358658601546
0.7702433057227871	0.08425019186873858	0.14547879489682997	2.7707511644248857e-05	0.09743393775615586	0.38716817273332976	0.0027768934982791054	6.463972688828614e-05	0.05593855974891958	0.0010083032075374953	1853.841247610879	219195.17024070027	43839.034048140056	119111.3543980941	-4.135063719028614
0.7702173941958206	0.08427378330055195	0.14548110690803856	2.7715595588922736e-05	0.09744484012460533	0.38716005713213925	0.002777106444599437	6.463532547276345e-05	0.05616803900229066	0.0010151919735793419	1853.8419391725838	219791.06132675015	43958.21226535003	119436.48202519692	-4.134772659050053
0.7701918204222006	0.08429706741531813	0.1454833885877489	2.7723574732442033e-05	0.09745559982431447	0.38715204768922334	0.002777316662878959	6.46309813592907e-05	0.05639846092023121	0.0010221278175075409	1853.8426354581547	220388.57036405706	44077.71407281141	119762.47876289526	-4.134485426775869
0.7701665799608537	0.08432004825464164	0.1454856403340662	2.7731450438464383e-05	0.09746621874659125	0.3871441429971192	0.0027775241895014475	6.462669379599746e-05	0.05662982936366943	0.0010291110609708424	1853.843336499835	220987.70176731164	44197.540353462326	120089.34712715946	-4.134201970975752
0.7701416684355016	0.08434272980033962	0.14548786254010576	2.773922405308149e-05	0.09747669875464686	0.3871363416694532	0.0027777290600636715	6.462246204087825e-05	0.056862148209452186	0.0010361420278164806	1853.844042330088	221588.45996308688	44317.69199261737	120417.08963872907	-4.133922241191481
0.7701170815246265	0.08436511598480012	0.14549005559366857	2.7746896904794715e-05	0.09748704168804108	0.38712864233736305	0.002777931309829512	6.461828536177411e-05	0.057095421350409965	0.0010432210441042957	1853.844752981599	222190.84938968762	44438.16987793752	120745.70882377679	-4.1336461876188455
0.770092814960999	0.0843872106913577	0.1454922198773387	2.7754470304545317e-05	0.0974972493628913	0.3871210436493546	0.0027781309737174606	6.461416303634795e-05	0.05732965269542135	0.0010503484381226365	1853.845468487276	222794.87449734777	44558.974899469555	121075.20721392242	-4.1333737611013905
0.7700688645384659	0.08440901774713225	0.14549435576885528	2.7761945546523776e-05	0.09750732356887158	0.38711354427375094	0.0027783280859475464	6.461009435165798e-05	0.05756484616947843	0.0010575245404035466	1853.8461888802503	223400.53974826063	44680.10794965213	121405.58734574552	-4.133104913208873
0.7700452261012034	0.08443054093412335	0.14549646364076552	2.7769323907710662e-05	0.09751726607397064	0.3871061428948629	0.0027785226805275027	6.460607860437232e-05	0.05780100571375238	0.0010647496837374916	1853.8469141938813	224007.84961647916	44801.56992329583	121736.85176150664	-4.132839596111019
0.7700218955496514	0.08445178398292323	0.14549854386077668	2.7776606648490394e-05	0.09752707862186531	0.38709883821513863	0.002778714790936052	6.460211510044598e-05	0.058038135285658946	0.001072024203189603	1853.847644461754	224616.80858812848	44923.361717625696	122069.00300871932	-4.132577762646128
0.7699988688406656	0.08447275057247708	0.14550059679184418	2.778379501308973e-05	0.09753676293185749	0.38709162895523286	0.0027789044500910473	6.459820315487887e-05	0.0582762388589247	0.0010793484361146675	1853.8483797176837	225227.42116132224	45045.48423226445	122402.04364011975	-4.1323193663220685
0.7699761419782527	0.08449344433962505	0.14550262279189305	2.779089022907591e-05	0.09754632070297191	0.3870845138507127	0.0027790916907622963	6.459434209195726e-05	0.058515320423653316	0.0010867227221727203	1853.8491199957157	225839.6918461811	45167.93836923622	122735.97621429326	-4.132064361207528
0.7699537110257132	0.08451386886636894	0.14550462221440943	2.7797893508449027e-05	0.0975557536085857	0.3870774916564245	0.002779276544962299	6.459053124468857e-05	0.05875538398639192	0.0010941474033454887	1853.8498653301272	226453.62516502122	45290.725033004244	123070.80329481063	-4.131812702073027
0.7699315720931214	0.08453402769282287	0.14550659540800875	2.7804806047006844e-05	0.09756506330196887	0.38707056114202926	0.0027794590445208633	6.45867699551076e-05	0.058996433570198334	0.0011016228239511864	1853.8506157554302	227069.22565215832	45413.84513043166	123406.52745108458	-4.131564344244175
0.7699097213430212	0.0845539243111816	0.1455085427167721	2.7811629025173544e-05	0.09757425141376298	0.387063721094064	0.0027796392207815727	6.458305757383806e-05	0.05923847321470785	0.0011091493306614661	1853.8513713063717	227686.49785415528	45537.299570831055	123743.1512579553	-4.131319243667552
0.7698881549915031	0.08457356216452327	0.14551046448036545	2.7818363608188992e-05	0.09758331955150755	0.3870569703163428	0.0027798171045276382	6.457939345998748e-05	0.05948150697620085	0.0011167272725169876	1853.8521320179345	228305.44632974255	45661.08926594851	124080.67729559679	-4.131077356922614
0.7698668692977064	0.08459294465764335	0.1455123610337046	2.782501094559312e-05	0.09759226930428186	0.38705030762622133	0.002779992726455554	6.457577698139456e-05	0.05972553892767052	0.0011243570009434108	1853.8528979253415	228926.07564982065	45785.21512996413	124419.10815024127	-4.130838641098704
0.7698458605753413	0.08461207514496555	0.14551423270752092	2.7831572172256625e-05	0.09760110223760757	0.3870437318587413	0.0027801661165955936	6.457220751409588e-05	0.05997057315889057	0.0011320388697685859	1853.8536690640553	229548.39039767464	45909.678079534926	124758.44641335019	-4.130603053928905
0.769825125186454	0.08463095693696507	0.1455160798281725	2.7838048408416002e-05	0.09760981989620908	0.38703724186441324	0.0027803373045900614	6.456868444228758e-05	0.060216613776483956	0.0011397732352378643	1853.8544454697799	230172.39516878745	46034.47903375749	125098.69468203896	-4.1303705537167135
0.7698046595357717	0.0846495933059581	0.14551790271751078	2.784444075930617e-05	0.09761842380651138	0.3870308365072152	0.002780506319934205	6.456520715850436e-05	0.06046366490399109	0.0011475604560311492	1853.8552271784629	230798.09457097657	46159.618914195315	125439.85555946502	-4.13014109926964
0.7697844600815021	0.08466798747477607	0.14551970169340564	2.7850750316167676e-05	0.0976269154718639	0.3870245146684766	0.002780673191434685	6.456177506309786e-05	0.06071173068193869	0.0011554008932799472	1853.8560142262977	231425.493224522	46285.0986449044	125781.93165404433	-4.129914650024613
0.7697645233225812	0.08468614262996424	0.1455214770692989	2.7856978155500844e-05	0.09763529637817936	0.3870182752423317	0.0027808379477966974	6.455838756460335e-05	0.06096081526790924	0.0011632949105831022	1853.8568066497241	232054.5957619915	46410.9191523983	126124.9255803474	-4.1296911658988105
0.7697448458071775	0.08470406191283837	0.1455232291546438	2.786312534020498e-05	0.097643567990171	0.38701211713878425	0.002781000617189762	6.455504407914197e-05	0.06121092283660997	0.0011712428740247598	1853.8576044854296	232685.40682849957	46537.081365699916	126468.8399584776	-4.129470607388361
0.769725424127749	0.08472174842455849	0.14552495825477324	2.786919291919019e-05	0.0976517317535382	0.38700603928195476	0.0027811612274627946	6.455174403061336e-05	0.06146205757994301	0.0011792451521905173	1853.8584077703536	233317.93108157467	46663.586216314936	126813.67741441223	-4.129252935510243
0.7697062549232847	0.08473920522371906	0.1455266646710685	2.7875181927825178e-05	0.09765978909397484	0.38700004061089954	0.002781319806013727	6.454848685045549e-05	0.06171422370707514	0.001187302116184905	1853.8592165416853	233952.1731912753	46790.43463825506	127159.44057982773	-4.129038111827958
0.7696873348745821	0.08475643533118624	0.14552834870084383	2.7881093387768296e-05	0.0976677414192555	0.38699412007793993	0.0027814763799919404	6.454527197772025e-05	0.06196742544450812	0.0011954141396483338	1853.860030836869	234588.13784017254	46917.627568034506	127506.13209242825	-4.128826098396084
0.7696686607064183	0.08477344172775628	0.14553001063751791	2.7886928307446274e-05	0.09767559011827324	0.38698827664945845	0.0027816309761694662	6.454209885881671e-05	0.06222166703614926	0.0012035815987748147	1853.8608506936039	235225.829723463	47045.1659446926	127853.75459577703	-4.1286168577851825
0.7696502291849731	0.0847902273567587	0.14553165077058614	2.7892687682109624e-05	0.0976833365621765	0.3869825093049963	0.002781783621040726	6.45389669474713e-05	0.06247695274338241	0.0012118048723291615	1853.8616761498463	235865.2535489536	47173.05070979072	128202.31073947174	-4.1284103530514
0.7696320371227161	0.08480679511890005	0.14553326938588965	2.7898372494215787e-05	0.09769098210220782	0.38697681703901704	0.0027819343405681095	6.453587570452875e-05	0.06273328684513906	0.0012200843416647195	1853.8625072438108	236506.4140371351	47301.28280742702	128551.80317877712	-4.128206547793
