X_Fe	X_Si	X_Ni	X_V	X_FeO	X_SiO2	X_NiO	X_Mg	X_V2O3	g (m/s)	P (GPa)	T (K)	Planet radius (km)	Impactor size (km)	Magma ocean depth (km)	ln(fO2)_IW	FeO wt\% in impactor
0.8550059013337841	0.001987755982571111	0.14300572719427465	6.154893701755837e-07	0.05676700274632915	0.4187157356909403	0.00010052486146950583	0.5243964678784317	8.107529131710777e-05	0.017300227721092628	0.0001422658645548736	1853.7542883865603	100000.0	20000.0	52037.29070014243	-5.424306303409696	17.52
0.8536909928405902	0.0039255402224110695	0.14238225049145928	1.2164455394551138e-06	0.057441429368182056	0.41808360982596626	0.00019434087140770485	0.5242604286768617	8.076503032948688e-05	0.01736970599033944	0.000143206836481474	1853.7543828893117	100258.77546609189	20051.755093218377	52149.17197034938	-5.397606968510544	17.5
0.8524011522261885	0.005815066061004998	0.14178197843744705	1.8032753594284393e-06	0.0581019013944452	0.4174663997653722	0.00028192804007065776	0.5241296554496652	8.046140178748832e-05	0.017439448324623096	0.00014415358120170975	1853.7544779717887	100517.99236194503	20103.598472389007	52260.703094338685	-5.371717724812819	17.48
0.851136267498158	0.007657917441163894	0.14120343867343169	2.376387246570667e-06	0.05874874833250295	0.416863560411918	0.0003637294042757724	0.5240039208030189	8.016419313720649e-05	0.017509455310780735	0.00014510614565540892	1853.7545736387042	100777.66290735187	20155.532581470376	52371.92448508232	-5.346604788511384	17.46
0.8498961862755933	0.009455610519757513	0.14064526702901303	2.9361756363726607e-06	0.059382288304885074	0.41627457683082125	0.0004401552697048506	0.5238830112940862	7.987320201087673e-05	0.01757972756170495	0.00014606457571687007	1853.754669894664	101037.7981653893	20207.559633077857	52482.87411573664	-5.322236406024695	17.44
0.8486807203845058	0.011209597240736372	0.1401061993533007	3.483021457187692e-06	0.06000282877263227	0.4156989620892417	0.0005115857200066232	0.523766726359222	7.958823559037568e-05	0.017650265713949204	0.00014702891698454751	1853.7547667442475	101298.4086194341	20259.68172388682	52593.587697707764	-5.298582685505259	17.42
0.847489650067178	0.012921268681329107	0.1395850639588856	4.017292607218789e-06	0.060610667177564574	0.4151362552822686	0.0005783729250042785	0.5236548773376593	7.930911001301303e-05	0.01772107042653548	0.00014799921482395708	1853.7548641920098	101559.50421745655	20311.90084349131	52704.09884373907	-5.275615446505993	17.400000000000002
0.8463227277923447	0.014591958226574057	0.13908077463666163	4.539344419557993e-06	0.06120609153568392	0.41458601971070363	0.0006408432659116719	0.5235472865752451	7.903564982258228e-05	0.017792142379851855	0.00014897551440689854	1853.7549622424872	101821.09441243653	20364.21888248731	52814.43921870815	-5.253308084666406	17.380000000000003
0.8451796817347017	0.016222944546818743	0.13859232419835904	5.049520120399326e-06	0.061789380968587534	0.4140478412115308	0.0006992992917962178	0.5234437866062207	7.876768745884804e-05	0.01786348227463238	0.00014995786074787815	1853.7550609001985	102083.18819963989	20416.637639927976	52924.63867803017	-5.231635450292635	17.360000000000003
0.844060218940757	0.01781545439943579	0.13811877850852708	5.548151280059438e-06	0.0623608061849561	0.4135213266234137	0.0007540215215202391	0.5233442194044146	7.850506278139786e-05	0.017935090831012874	0.00015094629873753306	1853.7551601696528	102345.79415071478	20469.158830142955	53034.72539503652	-5.210573738965469	17.340000000000003
